Genome project	Gene stable ID	Caenorhabditis remanei [WS251] gene stable ID	Homology type
caenorhabditis_brenneri	WBGene00156841	WBGene00056582	ortholog_one2many
caenorhabditis_brenneri	WBGene00156841	WBGene00056579	ortholog_one2many
caenorhabditis_brenneri	WBGene00156841	WBGene00056587	ortholog_one2many
caenorhabditis_brenneri	WBGene00156842	WBGene00060973	ortholog_one2many
caenorhabditis_brenneri	WBGene00156843	WBGene00065387	ortholog_one2one
caenorhabditis_brenneri	WBGene00156844		
caenorhabditis_brenneri	WBGene00156845	WBGene00062746	ortholog_one2one
caenorhabditis_brenneri	WBGene00156846	WBGene00069817	ortholog_one2one
caenorhabditis_brenneri	WBGene00156847		
caenorhabditis_brenneri	WBGene00156848	WBGene00051848	ortholog_one2one
caenorhabditis_brenneri	WBGene00156849	WBGene00079976	ortholog_one2many
caenorhabditis_brenneri	WBGene00156850	WBGene00054286	ortholog_one2many
caenorhabditis_brenneri	WBGene00156851	WBGene00083147	ortholog_one2many
caenorhabditis_brenneri	WBGene00156852	WBGene00057674	ortholog_one2many
caenorhabditis_brenneri	WBGene00156853		
caenorhabditis_brenneri	WBGene00156854		
caenorhabditis_brenneri	WBGene00156855	WBGene00067771	ortholog_one2many
caenorhabditis_brenneri	WBGene00156855	WBGene00072760	ortholog_one2many
caenorhabditis_brenneri	WBGene00156855	WBGene00067772	ortholog_one2many
caenorhabditis_brenneri	WBGene00156855	WBGene00083781	ortholog_one2many
caenorhabditis_brenneri	WBGene00156856		
caenorhabditis_brenneri	WBGene00156857		
caenorhabditis_brenneri	WBGene00156858		
caenorhabditis_brenneri	WBGene00156859	WBGene00164980	ortholog_many2many
caenorhabditis_brenneri	WBGene00156859	WBGene00081050	ortholog_many2many
caenorhabditis_brenneri	WBGene00156860		
caenorhabditis_brenneri	WBGene00156861		
caenorhabditis_brenneri	WBGene00156862	WBGene00074005	ortholog_many2many
caenorhabditis_brenneri	WBGene00156862	WBGene00062689	ortholog_many2many
caenorhabditis_brenneri	WBGene00156863	WBGene00078522	ortholog_many2many
caenorhabditis_brenneri	WBGene00156863	WBGene00078188	ortholog_many2many
caenorhabditis_brenneri	WBGene00156864		
caenorhabditis_brenneri	WBGene00156865		
caenorhabditis_brenneri	WBGene00156866		
caenorhabditis_brenneri	WBGene00156867	WBGene00073884	ortholog_one2many
caenorhabditis_brenneri	WBGene00156867	WBGene00080634	ortholog_one2many
caenorhabditis_brenneri	WBGene00156868	WBGene00057304	ortholog_one2many
caenorhabditis_brenneri	WBGene00156869	WBGene00055790	ortholog_one2one
caenorhabditis_brenneri	WBGene00156870		
caenorhabditis_brenneri	WBGene00156871		
caenorhabditis_brenneri	WBGene00156872	WBGene00062317	ortholog_one2many
caenorhabditis_brenneri	WBGene00156873		
caenorhabditis_brenneri	WBGene00156874		
caenorhabditis_brenneri	WBGene00156875		
caenorhabditis_brenneri	WBGene00156876	WBGene00063592	ortholog_one2one
caenorhabditis_brenneri	WBGene00156877	WBGene00071657	ortholog_many2many
caenorhabditis_brenneri	WBGene00156877	WBGene00071032	ortholog_many2many
caenorhabditis_brenneri	WBGene00156878		
caenorhabditis_brenneri	WBGene00156879	WBGene00061903	ortholog_one2one
caenorhabditis_brenneri	WBGene00156880		
caenorhabditis_brenneri	WBGene00156881	WBGene00056300	ortholog_one2one
caenorhabditis_brenneri	WBGene00156882	WBGene00073677	ortholog_many2many
caenorhabditis_brenneri	WBGene00156882	WBGene00065615	ortholog_many2many
caenorhabditis_brenneri	WBGene00156883		
caenorhabditis_brenneri	WBGene00156884		
caenorhabditis_brenneri	WBGene00156885	WBGene00066603	ortholog_one2one
caenorhabditis_brenneri	WBGene00156886	WBGene00072767	ortholog_one2many
caenorhabditis_brenneri	WBGene00156887	WBGene00083451	ortholog_one2many
caenorhabditis_brenneri	WBGene00156888		
caenorhabditis_brenneri	WBGene00156889	WBGene00059508	ortholog_many2many
caenorhabditis_brenneri	WBGene00156889	WBGene00075246	ortholog_many2many
caenorhabditis_brenneri	WBGene00156890		
caenorhabditis_brenneri	WBGene00156891	WBGene00057985	ortholog_one2one
caenorhabditis_brenneri	WBGene00156892		
caenorhabditis_brenneri	WBGene00156893		
caenorhabditis_brenneri	WBGene00156894	WBGene00057218	ortholog_one2many
caenorhabditis_brenneri	WBGene00156895	WBGene00055007	ortholog_one2one
caenorhabditis_brenneri	WBGene00156896		
caenorhabditis_brenneri	WBGene00156897	WBGene00057623	ortholog_one2many
caenorhabditis_brenneri	WBGene00156898	WBGene00062374	ortholog_one2many
caenorhabditis_brenneri	WBGene00156899	WBGene00061711	ortholog_one2one
caenorhabditis_brenneri	WBGene00156900		
caenorhabditis_brenneri	WBGene00156901	WBGene00057993	ortholog_one2many
caenorhabditis_brenneri	WBGene00156902		
caenorhabditis_brenneri	WBGene00156903	WBGene00065204	ortholog_one2many
caenorhabditis_brenneri	WBGene00156904	WBGene00060937	ortholog_one2many
caenorhabditis_brenneri	WBGene00156905	WBGene00051248	ortholog_one2one
caenorhabditis_brenneri	WBGene00156906		
caenorhabditis_brenneri	WBGene00156907	WBGene00052477	ortholog_one2many
caenorhabditis_brenneri	WBGene00156908	WBGene00082445	ortholog_one2one
caenorhabditis_brenneri	WBGene00156909	WBGene00065264	ortholog_one2one
caenorhabditis_brenneri	WBGene00156910	WBGene00057150	ortholog_one2many
caenorhabditis_brenneri	WBGene00156911	WBGene00062403	ortholog_one2many
caenorhabditis_brenneri	WBGene00156912	WBGene00072072	ortholog_one2many
caenorhabditis_brenneri	WBGene00156913	WBGene00051604	ortholog_one2one
caenorhabditis_brenneri	WBGene00156914	WBGene00060540	ortholog_many2many
caenorhabditis_brenneri	WBGene00156914	WBGene00060539	ortholog_many2many
caenorhabditis_brenneri	WBGene00156914	WBGene00060542	ortholog_many2many
caenorhabditis_brenneri	WBGene00156915	WBGene00052019	ortholog_one2one
caenorhabditis_brenneri	WBGene00156916	WBGene00052204	ortholog_one2many
caenorhabditis_brenneri	WBGene00156917	WBGene00069601	ortholog_one2one
caenorhabditis_brenneri	WBGene00156918		
caenorhabditis_brenneri	WBGene00156919		
caenorhabditis_brenneri	WBGene00156920		
caenorhabditis_brenneri	WBGene00156921		
caenorhabditis_brenneri	WBGene00156922		
caenorhabditis_brenneri	WBGene00156923	WBGene00057254	ortholog_one2many
caenorhabditis_brenneri	WBGene00156924	WBGene00061738	ortholog_one2one
caenorhabditis_brenneri	WBGene00156925	WBGene00051505	ortholog_one2one
caenorhabditis_brenneri	WBGene00156926	WBGene00081478	ortholog_many2many
caenorhabditis_brenneri	WBGene00156926	WBGene00081567	ortholog_many2many
caenorhabditis_brenneri	WBGene00156926	WBGene00081559	ortholog_many2many
caenorhabditis_brenneri	WBGene00156927		
caenorhabditis_brenneri	WBGene00156928	WBGene00051883	ortholog_one2one
caenorhabditis_brenneri	WBGene00156929	WBGene00056987	ortholog_one2one
caenorhabditis_brenneri	WBGene00156930		
caenorhabditis_brenneri	WBGene00156931		
caenorhabditis_brenneri	WBGene00156932		
caenorhabditis_brenneri	WBGene00156933		
caenorhabditis_brenneri	WBGene00156934	WBGene00051046	ortholog_one2one
caenorhabditis_brenneri	WBGene00156935	WBGene00063438	ortholog_one2many
caenorhabditis_brenneri	WBGene00156936	WBGene00073381	ortholog_one2many
caenorhabditis_brenneri	WBGene00156938	WBGene00062463	ortholog_one2many
caenorhabditis_brenneri	WBGene00156939		
caenorhabditis_brenneri	WBGene00156940	WBGene00062127	ortholog_one2many
caenorhabditis_brenneri	WBGene00156941	WBGene00068864	ortholog_many2many
caenorhabditis_brenneri	WBGene00156941	WBGene00066693	ortholog_many2many
caenorhabditis_brenneri	WBGene00156942		
caenorhabditis_brenneri	WBGene00156943	WBGene00080617	ortholog_one2many
caenorhabditis_brenneri	WBGene00156943	WBGene00075046	ortholog_one2many
caenorhabditis_brenneri	WBGene00156944	WBGene00055733	ortholog_one2one
caenorhabditis_brenneri	WBGene00156945	WBGene00078054	ortholog_one2many
caenorhabditis_brenneri	WBGene00156946	WBGene00052453	ortholog_one2many
caenorhabditis_brenneri	WBGene00156947		
caenorhabditis_brenneri	WBGene00156948		
caenorhabditis_brenneri	WBGene00156949		
caenorhabditis_brenneri	WBGene00156950	WBGene00077989	ortholog_one2one
caenorhabditis_brenneri	WBGene00156951	WBGene00077957	ortholog_one2many
caenorhabditis_brenneri	WBGene00156952	WBGene00069807	ortholog_one2many
caenorhabditis_brenneri	WBGene00156953		
caenorhabditis_brenneri	WBGene00156954		
caenorhabditis_brenneri	WBGene00156955	WBGene00055644	ortholog_one2many
caenorhabditis_brenneri	WBGene00156956		
caenorhabditis_brenneri	WBGene00156957		
caenorhabditis_brenneri	WBGene00156958		
caenorhabditis_brenneri	WBGene00156959	WBGene00064262	ortholog_many2many
caenorhabditis_brenneri	WBGene00156959	WBGene00068997	ortholog_many2many
caenorhabditis_brenneri	WBGene00156960		
caenorhabditis_brenneri	WBGene00156961	WBGene00056173	ortholog_one2many
caenorhabditis_brenneri	WBGene00156962	WBGene00056062	ortholog_one2one
caenorhabditis_brenneri	WBGene00156963		
caenorhabditis_brenneri	WBGene00156964		
caenorhabditis_brenneri	WBGene00156965	WBGene00053476	ortholog_one2one
caenorhabditis_brenneri	WBGene00156966	WBGene00061874	ortholog_one2one
caenorhabditis_brenneri	WBGene00156967		
caenorhabditis_brenneri	WBGene00156968	WBGene00064217	ortholog_one2one
caenorhabditis_brenneri	WBGene00156969	WBGene00063223	ortholog_one2one
caenorhabditis_brenneri	WBGene00156970	WBGene00053913	ortholog_one2many
caenorhabditis_brenneri	WBGene00156972		
caenorhabditis_brenneri	WBGene00156973		
caenorhabditis_brenneri	WBGene00156974		
caenorhabditis_brenneri	WBGene00156975	WBGene00069531	ortholog_many2many
caenorhabditis_brenneri	WBGene00156975	WBGene00063354	ortholog_many2many
caenorhabditis_brenneri	WBGene00156976		
caenorhabditis_brenneri	WBGene00156977	WBGene00064606	ortholog_one2one
caenorhabditis_brenneri	WBGene00156978		
caenorhabditis_brenneri	WBGene00156979	WBGene00085869	ortholog_one2many
caenorhabditis_brenneri	WBGene00156980		
caenorhabditis_brenneri	WBGene00156981	WBGene00051873	ortholog_one2many
caenorhabditis_brenneri	WBGene00156982		
caenorhabditis_brenneri	WBGene00156983	WBGene00072885	ortholog_many2many
caenorhabditis_brenneri	WBGene00156983	WBGene00081741	ortholog_many2many
caenorhabditis_brenneri	WBGene00156983	WBGene00082816	ortholog_many2many
caenorhabditis_brenneri	WBGene00156984	WBGene00066246	ortholog_one2many
caenorhabditis_brenneri	WBGene00156985		
caenorhabditis_brenneri	WBGene00156986		
caenorhabditis_brenneri	WBGene00156987	WBGene00057303	ortholog_one2many
caenorhabditis_brenneri	WBGene00156988	WBGene00056182	ortholog_one2many
caenorhabditis_brenneri	WBGene00156989	WBGene00063686	ortholog_one2one
caenorhabditis_brenneri	WBGene00156990		
caenorhabditis_brenneri	WBGene00156991	WBGene00054480	ortholog_one2one
caenorhabditis_brenneri	WBGene00156992		
caenorhabditis_brenneri	WBGene00156993	WBGene00061849	ortholog_one2one
caenorhabditis_brenneri	WBGene00156994	WBGene00055420	ortholog_one2many
caenorhabditis_brenneri	WBGene00156995		
caenorhabditis_brenneri	WBGene00156996		
caenorhabditis_brenneri	WBGene00156997		
caenorhabditis_brenneri	WBGene00156998		
caenorhabditis_brenneri	WBGene00156999	WBGene00053848	ortholog_one2one
caenorhabditis_brenneri	WBGene00157000	WBGene00064406	ortholog_one2many
caenorhabditis_brenneri	WBGene00157001	WBGene00056089	ortholog_one2one
caenorhabditis_brenneri	WBGene00157002	WBGene00051429	ortholog_one2one
caenorhabditis_brenneri	WBGene00157003	WBGene00061614	ortholog_one2many
caenorhabditis_brenneri	WBGene00157003	WBGene00058648	ortholog_one2many
caenorhabditis_brenneri	WBGene00157004	WBGene00068688	ortholog_one2one
caenorhabditis_brenneri	WBGene00157005		
caenorhabditis_brenneri	WBGene00157006		
caenorhabditis_brenneri	WBGene00157007		
caenorhabditis_brenneri	WBGene00157008		
caenorhabditis_brenneri	WBGene00157009	WBGene00051062	ortholog_one2one
caenorhabditis_brenneri	WBGene00157010	WBGene00055485	ortholog_one2many
caenorhabditis_brenneri	WBGene00157011	WBGene00059211	ortholog_one2many
caenorhabditis_brenneri	WBGene00157011	WBGene00073463	ortholog_one2many
caenorhabditis_brenneri	WBGene00157012	WBGene00054482	ortholog_one2many
caenorhabditis_brenneri	WBGene00157013	WBGene00056379	ortholog_one2one
caenorhabditis_brenneri	WBGene00157014	WBGene00071209	ortholog_one2one
caenorhabditis_brenneri	WBGene00157015	WBGene00062979	ortholog_one2one
caenorhabditis_brenneri	WBGene00157016	WBGene00062212	ortholog_one2one
caenorhabditis_brenneri	WBGene00157017	WBGene00072302	ortholog_one2one
caenorhabditis_brenneri	WBGene00157018		
caenorhabditis_brenneri	WBGene00157019	WBGene00056448	ortholog_one2many
caenorhabditis_brenneri	WBGene00157020	WBGene00051377	ortholog_one2many
caenorhabditis_brenneri	WBGene00157021	WBGene00062487	ortholog_one2many
caenorhabditis_brenneri	WBGene00157022	WBGene00068768	ortholog_many2many
caenorhabditis_brenneri	WBGene00157022	WBGene00067136	ortholog_many2many
caenorhabditis_brenneri	WBGene00157022	WBGene00061018	ortholog_many2many
caenorhabditis_brenneri	WBGene00157022	WBGene00055247	ortholog_many2many
caenorhabditis_brenneri	WBGene00157023	WBGene00060832	ortholog_one2one
caenorhabditis_brenneri	WBGene00157024	WBGene00059385	ortholog_one2many
caenorhabditis_brenneri	WBGene00157025		
caenorhabditis_brenneri	WBGene00157026		
caenorhabditis_brenneri	WBGene00157027	WBGene00071889	ortholog_one2one
caenorhabditis_brenneri	WBGene00157028	WBGene00068703	ortholog_one2many
caenorhabditis_brenneri	WBGene00157029	WBGene00067050	ortholog_one2many
caenorhabditis_brenneri	WBGene00157029	WBGene00074014	ortholog_one2many
caenorhabditis_brenneri	WBGene00157030	WBGene00058450	ortholog_one2one
caenorhabditis_brenneri	WBGene00157031		
caenorhabditis_brenneri	WBGene00157032		
caenorhabditis_brenneri	WBGene00157033	WBGene00053019	ortholog_one2many
caenorhabditis_brenneri	WBGene00157034		
caenorhabditis_brenneri	WBGene00157035		
caenorhabditis_brenneri	WBGene00157036	WBGene00057776	ortholog_one2one
caenorhabditis_brenneri	WBGene00157037		
caenorhabditis_brenneri	WBGene00157038	WBGene00082091	ortholog_many2many
caenorhabditis_brenneri	WBGene00157038	WBGene00066330	ortholog_many2many
caenorhabditis_brenneri	WBGene00157039	WBGene00076582	ortholog_many2many
caenorhabditis_brenneri	WBGene00157039	WBGene00059394	ortholog_many2many
caenorhabditis_brenneri	WBGene00157039	WBGene00080649	ortholog_many2many
caenorhabditis_brenneri	WBGene00157040	WBGene00063250	ortholog_one2one
caenorhabditis_brenneri	WBGene00157041	WBGene00060956	ortholog_one2one
caenorhabditis_brenneri	WBGene00157042	WBGene00076716	ortholog_one2one
caenorhabditis_brenneri	WBGene00157043		
caenorhabditis_brenneri	WBGene00157044		
caenorhabditis_brenneri	WBGene00157045		
caenorhabditis_brenneri	WBGene00157046	WBGene00056262	ortholog_one2many
caenorhabditis_brenneri	WBGene00157047		
caenorhabditis_brenneri	WBGene00157048		
caenorhabditis_brenneri	WBGene00157049	WBGene00056406	ortholog_one2many
caenorhabditis_brenneri	WBGene00157050		
caenorhabditis_brenneri	WBGene00157051	WBGene00058133	ortholog_one2many
caenorhabditis_brenneri	WBGene00157052	WBGene00057183	ortholog_one2one
caenorhabditis_brenneri	WBGene00157053	WBGene00066308	ortholog_one2many
caenorhabditis_brenneri	WBGene00157054	WBGene00056576	ortholog_many2many
caenorhabditis_brenneri	WBGene00157054	WBGene00068304	ortholog_many2many
caenorhabditis_brenneri	WBGene00157055		
caenorhabditis_brenneri	WBGene00157056		
caenorhabditis_brenneri	WBGene00157058	WBGene00056973	ortholog_one2many
caenorhabditis_brenneri	WBGene00157059		
caenorhabditis_brenneri	WBGene00157060		
caenorhabditis_brenneri	WBGene00157061		
caenorhabditis_brenneri	WBGene00157062		
caenorhabditis_brenneri	WBGene00157063	WBGene00082552	ortholog_one2one
caenorhabditis_brenneri	WBGene00157064	WBGene00066727	ortholog_one2many
caenorhabditis_brenneri	WBGene00157065		
caenorhabditis_brenneri	WBGene00157066	WBGene00057402	ortholog_one2many
caenorhabditis_brenneri	WBGene00157067	WBGene00062570	ortholog_one2many
caenorhabditis_brenneri	WBGene00157067	WBGene00074805	ortholog_one2many
caenorhabditis_brenneri	WBGene00157068		
caenorhabditis_brenneri	WBGene00157070		
caenorhabditis_brenneri	WBGene00157071		
caenorhabditis_brenneri	WBGene00157072		
caenorhabditis_brenneri	WBGene00157073	WBGene00053899	ortholog_one2one
caenorhabditis_brenneri	WBGene00157074		
caenorhabditis_brenneri	WBGene00157075	WBGene00052567	ortholog_one2many
caenorhabditis_brenneri	WBGene00157076	WBGene00062182	ortholog_one2many
caenorhabditis_brenneri	WBGene00157077	WBGene00069381	ortholog_one2many
caenorhabditis_brenneri	WBGene00157077	WBGene00066686	ortholog_one2many
caenorhabditis_brenneri	WBGene00157078	WBGene00062886	ortholog_one2many
caenorhabditis_brenneri	WBGene00157079		
caenorhabditis_brenneri	WBGene00157080		
caenorhabditis_brenneri	WBGene00157081		
caenorhabditis_brenneri	WBGene00157082		
caenorhabditis_brenneri	WBGene00157083		
caenorhabditis_brenneri	WBGene00157084	WBGene00078696	ortholog_one2many
caenorhabditis_brenneri	WBGene00157084	WBGene00086102	ortholog_one2many
caenorhabditis_brenneri	WBGene00157084	WBGene00078691	ortholog_one2many
caenorhabditis_brenneri	WBGene00157085	WBGene00062180	ortholog_one2many
caenorhabditis_brenneri	WBGene00157086	WBGene00054118	ortholog_one2one
caenorhabditis_brenneri	WBGene00157087	WBGene00055117	ortholog_one2one
caenorhabditis_brenneri	WBGene00157088	WBGene00063737	ortholog_one2many
caenorhabditis_brenneri	WBGene00157089	WBGene00058748	ortholog_one2one
caenorhabditis_brenneri	WBGene00157090	WBGene00063763	ortholog_one2many
caenorhabditis_brenneri	WBGene00157091	WBGene00083903	ortholog_one2one
caenorhabditis_brenneri	WBGene00157093		
caenorhabditis_brenneri	WBGene00157095		
caenorhabditis_brenneri	WBGene00157096		
caenorhabditis_brenneri	WBGene00157097		
caenorhabditis_brenneri	WBGene00157098	WBGene00054621	ortholog_one2many
caenorhabditis_brenneri	WBGene00157099	WBGene00079808	ortholog_many2many
caenorhabditis_brenneri	WBGene00157099	WBGene00079845	ortholog_many2many
caenorhabditis_brenneri	WBGene00157101		
caenorhabditis_brenneri	WBGene00157102	WBGene00055187	ortholog_one2one
caenorhabditis_brenneri	WBGene00157103		
caenorhabditis_brenneri	WBGene00157104	WBGene00054789	ortholog_one2one
caenorhabditis_brenneri	WBGene00157105	WBGene00085658	ortholog_one2many
caenorhabditis_brenneri	WBGene00157106	WBGene00068757	ortholog_one2many
caenorhabditis_brenneri	WBGene00157106	WBGene00064210	ortholog_one2many
caenorhabditis_brenneri	WBGene00157107	WBGene00062573	ortholog_one2one
caenorhabditis_brenneri	WBGene00157108	WBGene00068639	ortholog_one2one
caenorhabditis_brenneri	WBGene00157109	WBGene00060563	ortholog_one2one
caenorhabditis_brenneri	WBGene00157110		
caenorhabditis_brenneri	WBGene00157111		
caenorhabditis_brenneri	WBGene00157112		
caenorhabditis_brenneri	WBGene00157113		
caenorhabditis_brenneri	WBGene00157115	WBGene00061368	ortholog_one2one
caenorhabditis_brenneri	WBGene00157116	WBGene00070277	ortholog_one2many
caenorhabditis_brenneri	WBGene00157117		
caenorhabditis_brenneri	WBGene00157118	WBGene00053492	ortholog_one2one
caenorhabditis_brenneri	WBGene00157119	WBGene00055949	ortholog_many2many
caenorhabditis_brenneri	WBGene00157119	WBGene00056083	ortholog_many2many
caenorhabditis_brenneri	WBGene00157120	WBGene00074452	ortholog_many2many
caenorhabditis_brenneri	WBGene00157120	WBGene00066071	ortholog_many2many
caenorhabditis_brenneri	WBGene00157121	WBGene00066464	ortholog_one2many
caenorhabditis_brenneri	WBGene00157122		
caenorhabditis_brenneri	WBGene00157123	WBGene00056169	ortholog_one2many
caenorhabditis_brenneri	WBGene00157124		
caenorhabditis_brenneri	WBGene00157125	WBGene00051810	ortholog_one2one
caenorhabditis_brenneri	WBGene00157126		
caenorhabditis_brenneri	WBGene00157127	WBGene00065816	ortholog_one2one
caenorhabditis_brenneri	WBGene00157128		
caenorhabditis_brenneri	WBGene00157129	WBGene00082843	ortholog_one2one
caenorhabditis_brenneri	WBGene00157130		
caenorhabditis_brenneri	WBGene00157131	WBGene00053326	ortholog_one2one
caenorhabditis_brenneri	WBGene00157132	WBGene00077281	ortholog_one2one
caenorhabditis_brenneri	WBGene00157133	WBGene00064262	ortholog_many2many
caenorhabditis_brenneri	WBGene00157133	WBGene00068997	ortholog_many2many
caenorhabditis_brenneri	WBGene00157134	WBGene00063050	ortholog_one2many
caenorhabditis_brenneri	WBGene00157135	WBGene00067962	ortholog_one2one
caenorhabditis_brenneri	WBGene00157136	WBGene00063003	ortholog_one2one
caenorhabditis_brenneri	WBGene00157137	WBGene00085452	ortholog_one2many
caenorhabditis_brenneri	WBGene00157137	WBGene00051197	ortholog_one2many
caenorhabditis_brenneri	WBGene00157138		
caenorhabditis_brenneri	WBGene00157139		
caenorhabditis_brenneri	WBGene00157140		
caenorhabditis_brenneri	WBGene00157141	WBGene00081551	ortholog_one2one
caenorhabditis_brenneri	WBGene00157142	WBGene00052704	ortholog_one2one
caenorhabditis_brenneri	WBGene00157143	WBGene00051233	ortholog_one2one
caenorhabditis_brenneri	WBGene00157144		
caenorhabditis_brenneri	WBGene00157145	WBGene00058013	ortholog_one2many
caenorhabditis_brenneri	WBGene00157146		
caenorhabditis_brenneri	WBGene00157147	WBGene00058321	ortholog_one2one
caenorhabditis_brenneri	WBGene00157148	WBGene00051470	ortholog_one2one
caenorhabditis_brenneri	WBGene00157149	WBGene00057869	ortholog_one2many
caenorhabditis_brenneri	WBGene00157150	WBGene00060588	ortholog_one2many
caenorhabditis_brenneri	WBGene00157151	WBGene00081862	ortholog_one2one
caenorhabditis_brenneri	WBGene00157152		
caenorhabditis_brenneri	WBGene00157153	WBGene00051586	ortholog_one2one
caenorhabditis_brenneri	WBGene00157154	WBGene00064660	ortholog_one2one
caenorhabditis_brenneri	WBGene00157155		
caenorhabditis_brenneri	WBGene00157156	WBGene00063057	ortholog_one2many
caenorhabditis_brenneri	WBGene00157156	WBGene00063058	ortholog_one2many
caenorhabditis_brenneri	WBGene00157157		
caenorhabditis_brenneri	WBGene00157158		
caenorhabditis_brenneri	WBGene00157159	WBGene00057452	ortholog_one2many
caenorhabditis_brenneri	WBGene00157160		
caenorhabditis_brenneri	WBGene00157161		
caenorhabditis_brenneri	WBGene00157162	WBGene00082417	ortholog_one2one
caenorhabditis_brenneri	WBGene00157163		
caenorhabditis_brenneri	WBGene00157164	WBGene00057441	ortholog_one2many
caenorhabditis_brenneri	WBGene00157165		
caenorhabditis_brenneri	WBGene00157166	WBGene00068233	ortholog_many2many
caenorhabditis_brenneri	WBGene00157166	WBGene00063621	ortholog_many2many
caenorhabditis_brenneri	WBGene00157167		
caenorhabditis_brenneri	WBGene00157168	WBGene00057615	ortholog_one2many
caenorhabditis_brenneri	WBGene00157169		
caenorhabditis_brenneri	WBGene00157170	WBGene00063561	ortholog_one2one
caenorhabditis_brenneri	WBGene00157171	WBGene00064003	ortholog_one2many
caenorhabditis_brenneri	WBGene00157172	WBGene00062683	ortholog_many2many
caenorhabditis_brenneri	WBGene00157172	WBGene00073584	ortholog_many2many
caenorhabditis_brenneri	WBGene00157173		
caenorhabditis_brenneri	WBGene00157174		
caenorhabditis_brenneri	WBGene00157175	WBGene00066457	ortholog_one2one
caenorhabditis_brenneri	WBGene00157176		
caenorhabditis_brenneri	WBGene00157177	WBGene00057161	ortholog_one2one
caenorhabditis_brenneri	WBGene00157178		
caenorhabditis_brenneri	WBGene00157179	WBGene00061175	ortholog_one2many
caenorhabditis_brenneri	WBGene00157180		
caenorhabditis_brenneri	WBGene00157181	WBGene00057149	ortholog_one2one
caenorhabditis_brenneri	WBGene00157182	WBGene00051203	ortholog_one2one
caenorhabditis_brenneri	WBGene00157183	WBGene00051523	ortholog_one2one
caenorhabditis_brenneri	WBGene00157184		
caenorhabditis_brenneri	WBGene00157185		
caenorhabditis_brenneri	WBGene00157186		
caenorhabditis_brenneri	WBGene00157187	WBGene00052351	ortholog_one2many
caenorhabditis_brenneri	WBGene00157188		
caenorhabditis_brenneri	WBGene00157189	WBGene00058547	ortholog_one2one
caenorhabditis_brenneri	WBGene00157190		
caenorhabditis_brenneri	WBGene00157191		
caenorhabditis_brenneri	WBGene00157192	WBGene00060872	ortholog_one2one
caenorhabditis_brenneri	WBGene00157193	WBGene00057856	ortholog_one2many
caenorhabditis_brenneri	WBGene00157194		
caenorhabditis_brenneri	WBGene00157195	WBGene00053082	ortholog_one2many
caenorhabditis_brenneri	WBGene00157196	WBGene00055940	ortholog_one2one
caenorhabditis_brenneri	WBGene00157197	WBGene00059799	ortholog_one2one
caenorhabditis_brenneri	WBGene00157198		
caenorhabditis_brenneri	WBGene00157199	WBGene00055200	ortholog_many2many
caenorhabditis_brenneri	WBGene00157199	WBGene00086396	ortholog_many2many
caenorhabditis_brenneri	WBGene00157199	WBGene00086406	ortholog_many2many
caenorhabditis_brenneri	WBGene00157199	WBGene00055198	ortholog_many2many
caenorhabditis_brenneri	WBGene00157199	WBGene00086408	ortholog_many2many
caenorhabditis_brenneri	WBGene00157200	WBGene00067522	ortholog_one2many
caenorhabditis_brenneri	WBGene00157200	WBGene00067524	ortholog_one2many
caenorhabditis_brenneri	WBGene00157200	WBGene00067523	ortholog_one2many
caenorhabditis_brenneri	WBGene00157201	WBGene00051134	ortholog_one2one
caenorhabditis_brenneri	WBGene00157202	WBGene00052430	ortholog_one2one
caenorhabditis_brenneri	WBGene00157203		
caenorhabditis_brenneri	WBGene00157204		
caenorhabditis_brenneri	WBGene00157205	WBGene00061778	ortholog_one2one
caenorhabditis_brenneri	WBGene00157206	WBGene00059442	ortholog_one2many
caenorhabditis_brenneri	WBGene00157206	WBGene00075881	ortholog_one2many
caenorhabditis_brenneri	WBGene00157207		
caenorhabditis_brenneri	WBGene00157208	WBGene00053202	ortholog_one2one
caenorhabditis_brenneri	WBGene00157209		
caenorhabditis_brenneri	WBGene00157211	WBGene00059383	ortholog_one2many
caenorhabditis_brenneri	WBGene00157212	WBGene00068448	ortholog_one2one
caenorhabditis_brenneri	WBGene00157213		
caenorhabditis_brenneri	WBGene00157214	WBGene00063962	ortholog_many2many
caenorhabditis_brenneri	WBGene00157214	WBGene00073105	ortholog_many2many
caenorhabditis_brenneri	WBGene00157215	WBGene00083842	ortholog_one2one
caenorhabditis_brenneri	WBGene00157216	WBGene00073203	ortholog_one2one
caenorhabditis_brenneri	WBGene00157217	WBGene00064011	ortholog_one2many
caenorhabditis_brenneri	WBGene00157218		
caenorhabditis_brenneri	WBGene00157219		
caenorhabditis_brenneri	WBGene00157220		
caenorhabditis_brenneri	WBGene00157221		
caenorhabditis_brenneri	WBGene00157222	WBGene00080974	ortholog_one2many
caenorhabditis_brenneri	WBGene00157223	WBGene00053299	ortholog_one2many
caenorhabditis_brenneri	WBGene00157224		
caenorhabditis_brenneri	WBGene00157225	WBGene00059936	ortholog_one2one
caenorhabditis_brenneri	WBGene00157226	WBGene00055296	ortholog_one2many
caenorhabditis_brenneri	WBGene00157227		
caenorhabditis_brenneri	WBGene00157228		
caenorhabditis_brenneri	WBGene00157229	WBGene00062755	ortholog_many2many
caenorhabditis_brenneri	WBGene00157229	WBGene00073897	ortholog_many2many
