Genome project	Gene stable ID	Caenorhabditis remanei [WS251] gene stable ID	Orthology confidence [0 low, 1 high]	Caenorhabditis briggsae [WS251] gene stable ID	Orthology confidence [0 low, 1 high]
caenorhabditis_remanei	WBGene00062849		0	WBGene00038577	0
caenorhabditis_remanei	WBGene00062850		0	WBGene00038579	1
caenorhabditis_remanei	WBGene00062851		0		
caenorhabditis_remanei	WBGene00062852		0	WBGene00038580	0
caenorhabditis_remanei	WBGene00062853		0	WBGene00038582	1
caenorhabditis_remanei	WBGene00062854		0		
caenorhabditis_remanei	WBGene00062855		0		
caenorhabditis_remanei	WBGene00062856		0	WBGene00038583	0
caenorhabditis_remanei	WBGene00062857		0	WBGene00029355	0
caenorhabditis_remanei	WBGene00062857		0	WBGene00038584	0
caenorhabditis_remanei	WBGene00062858		0	WBGene00038585	1
caenorhabditis_remanei	WBGene00062859		0		
caenorhabditis_remanei	WBGene00062860		0	WBGene00027502	1
caenorhabditis_remanei	WBGene00062860		0	WBGene00038588	1
caenorhabditis_remanei	WBGene00062861		0	WBGene00038589	0
caenorhabditis_remanei	WBGene00062862		0	WBGene00038590	1
caenorhabditis_remanei	WBGene00062863		0	WBGene00038592	1
caenorhabditis_remanei	WBGene00062864		0	WBGene00038594	1
caenorhabditis_remanei	WBGene00062866		0	WBGene00038595	1
caenorhabditis_remanei	WBGene00062867		0	WBGene00038596	0
caenorhabditis_remanei	WBGene00062868		0	WBGene00038598	1
caenorhabditis_remanei	WBGene00062869		0		
caenorhabditis_remanei	WBGene00062870		0	WBGene00038599	0
caenorhabditis_remanei	WBGene00062872		0	WBGene00038600	0
caenorhabditis_remanei	WBGene00062873		0	WBGene00040983	1
caenorhabditis_remanei	WBGene00062874		0	WBGene00035278	1
caenorhabditis_remanei	WBGene00062875		0	WBGene00040983	1
caenorhabditis_remanei	WBGene00062876		0	WBGene00038601	0
caenorhabditis_remanei	WBGene00062877		0	WBGene00038602	1
caenorhabditis_remanei	WBGene00062878		0	WBGene00038603	1
caenorhabditis_remanei	WBGene00062879		0	WBGene00038604	1
caenorhabditis_remanei	WBGene00062880		0	WBGene00038605	1
caenorhabditis_remanei	WBGene00062882		0	WBGene00038606	1
caenorhabditis_remanei	WBGene00062883		0	WBGene00038607	1
caenorhabditis_remanei	WBGene00062884		0	WBGene00038602	1
caenorhabditis_remanei	WBGene00062885		0	WBGene00038595	1
caenorhabditis_remanei	WBGene00062886		0	WBGene00038609	1
caenorhabditis_remanei	WBGene00062887		0	WBGene00038608	1
caenorhabditis_remanei	WBGene00062888		0	WBGene00038607	1
caenorhabditis_remanei	WBGene00062889		0	WBGene00038606	1
caenorhabditis_remanei	WBGene00062890		0	WBGene00027358	0
caenorhabditis_remanei	WBGene00062891		0		
caenorhabditis_remanei	WBGene00062892		0		
caenorhabditis_remanei	WBGene00062893		0	WBGene00038610	1
caenorhabditis_remanei	WBGene00062894		0	WBGene00033152	1
caenorhabditis_remanei	WBGene00062895		0	WBGene00033152	1
caenorhabditis_remanei	WBGene00062896		0	WBGene00038618	1
caenorhabditis_remanei	WBGene00062897		0	WBGene00038617	1
caenorhabditis_remanei	WBGene00062898		0	WBGene00038615	1
caenorhabditis_remanei	WBGene00062899		0	WBGene00038614	1
caenorhabditis_remanei	WBGene00062900		0	WBGene00038613	1
caenorhabditis_remanei	WBGene00062901		0	WBGene00038612	1
caenorhabditis_remanei	WBGene00062902		0		
caenorhabditis_remanei	WBGene00062903		0	WBGene00038611	1
caenorhabditis_remanei	WBGene00062904		0	WBGene00033152	1
caenorhabditis_remanei	WBGene00062907		0	WBGene00034471	1
caenorhabditis_remanei	WBGene00062907		0	WBGene00033524	1
caenorhabditis_remanei	WBGene00062907		0	WBGene00035300	1
caenorhabditis_remanei	WBGene00062907		0	WBGene00035302	1
caenorhabditis_remanei	WBGene00062907		0	WBGene00033651	1
caenorhabditis_remanei	WBGene00062907		0	WBGene00041744	1
caenorhabditis_remanei	WBGene00062908		0	WBGene00038619	0
caenorhabditis_remanei	WBGene00062909		0	WBGene00038620	1
caenorhabditis_remanei	WBGene00062910		0	WBGene00038621	0
caenorhabditis_remanei	WBGene00062911		0	WBGene00038622	1
caenorhabditis_remanei	WBGene00062912		0	WBGene00038623	1
caenorhabditis_remanei	WBGene00062913		0		
caenorhabditis_remanei	WBGene00062914		0	WBGene00038624	1
caenorhabditis_remanei	WBGene00062915		0		
caenorhabditis_remanei	WBGene00062916		0	WBGene00032572	1
caenorhabditis_remanei	WBGene00062917		0	WBGene00038625	1
caenorhabditis_remanei	WBGene00062918		0	WBGene00038626	1
caenorhabditis_remanei	WBGene00062919		0	WBGene00038627	1
caenorhabditis_remanei	WBGene00062920		0	WBGene00038628	0
caenorhabditis_remanei	WBGene00062920		0	WBGene00043003	0
caenorhabditis_remanei	WBGene00062922		0	WBGene00038632	0
caenorhabditis_remanei	WBGene00062923		0	WBGene00038633	1
caenorhabditis_remanei	WBGene00062925		0		
caenorhabditis_remanei	WBGene00062926		0		
caenorhabditis_remanei	WBGene00062927		0		
caenorhabditis_remanei	WBGene00062928		0		
caenorhabditis_remanei	WBGene00062929		0		
caenorhabditis_remanei	WBGene00062930		0		
caenorhabditis_remanei	WBGene00062932		0		
caenorhabditis_remanei	WBGene00062933		0		
caenorhabditis_remanei	WBGene00062934		0		
caenorhabditis_remanei	WBGene00062935		0		
caenorhabditis_remanei	WBGene00062936		0		
caenorhabditis_remanei	WBGene00062937		0		
caenorhabditis_remanei	WBGene00062938		0		
caenorhabditis_remanei	WBGene00062939		0		
caenorhabditis_remanei	WBGene00062940		0	WBGene00088619	1
caenorhabditis_remanei	WBGene00062941		0	WBGene00088621	1
caenorhabditis_remanei	WBGene00062942		0	WBGene00038635	1
caenorhabditis_remanei	WBGene00062943		0	WBGene00038636	1
caenorhabditis_remanei	WBGene00062945		0		
caenorhabditis_remanei	WBGene00062946		0		
caenorhabditis_remanei	WBGene00062947		0		
caenorhabditis_remanei	WBGene00062948		0	WBGene00038639	1
caenorhabditis_remanei	WBGene00062949		0	WBGene00038640	1
caenorhabditis_remanei	WBGene00062950		0	WBGene00032650	1
caenorhabditis_remanei	WBGene00062950		0	WBGene00032649	1
caenorhabditis_remanei	WBGene00062951		0	WBGene00032648	0
caenorhabditis_remanei	WBGene00062952		0	WBGene00038655	1
caenorhabditis_remanei	WBGene00062953		0	WBGene00038652	1
caenorhabditis_remanei	WBGene00062954		0	WBGene00037600	1
caenorhabditis_remanei	WBGene00062955		0	WBGene00037602	0
caenorhabditis_remanei	WBGene00062956		0	WBGene00037603	1
caenorhabditis_remanei	WBGene00062957		0	WBGene00037604	1
caenorhabditis_remanei	WBGene00062958		0	WBGene00037605	1
caenorhabditis_remanei	WBGene00062959		0	WBGene00037606	1
caenorhabditis_remanei	WBGene00062960		0	WBGene00037607	1
caenorhabditis_remanei	WBGene00062961		0	WBGene00037608	1
caenorhabditis_remanei	WBGene00062962		0	WBGene00037609	0
caenorhabditis_remanei	WBGene00062963		0	WBGene00037610	1
caenorhabditis_remanei	WBGene00062964		0	WBGene00037611	1
caenorhabditis_remanei	WBGene00062965		0	WBGene00037612	1
caenorhabditis_remanei	WBGene00062966		0		
caenorhabditis_remanei	WBGene00062967		0	WBGene00037615	1
caenorhabditis_remanei	WBGene00062968		0	WBGene00037616	0
caenorhabditis_remanei	WBGene00062969		0	WBGene00037617	1
caenorhabditis_remanei	WBGene00062970		0	WBGene00037618	1
caenorhabditis_remanei	WBGene00062971		0	WBGene00037619	1
caenorhabditis_remanei	WBGene00062972		0	WBGene00037620	1
caenorhabditis_remanei	WBGene00062973		0	WBGene00037623	1
caenorhabditis_remanei	WBGene00062974		0	WBGene00037628	1
caenorhabditis_remanei	WBGene00062975		0	WBGene00037629	1
caenorhabditis_remanei	WBGene00062976		0	WBGene00037630	1
caenorhabditis_remanei	WBGene00062977		0	WBGene00037631	1
caenorhabditis_remanei	WBGene00062978		0	WBGene00037632	1
caenorhabditis_remanei	WBGene00062979		0	WBGene00037633	1
caenorhabditis_remanei	WBGene00062980		0	WBGene00087396	1
caenorhabditis_remanei	WBGene00062981		0	WBGene00037634	0
caenorhabditis_remanei	WBGene00062982		0	WBGene00040546	0
caenorhabditis_remanei	WBGene00062984		0	WBGene00037639	1
caenorhabditis_remanei	WBGene00062985		0	WBGene00037641	0
caenorhabditis_remanei	WBGene00062987		0	WBGene00037645	0
caenorhabditis_remanei	WBGene00062989		0		
caenorhabditis_remanei	WBGene00062990		0	WBGene00034110	1
caenorhabditis_remanei	WBGene00062991		0	WBGene00034109	1
caenorhabditis_remanei	WBGene00062992		0	WBGene00034108	1
caenorhabditis_remanei	WBGene00062993		0		
caenorhabditis_remanei	WBGene00062994		0	WBGene00034107	0
caenorhabditis_remanei	WBGene00062994		0	WBGene00042492	0
caenorhabditis_remanei	WBGene00062996		0	WBGene00034106	0
caenorhabditis_remanei	WBGene00062997		0	WBGene00034105	1
caenorhabditis_remanei	WBGene00062998		0	WBGene00034104	1
caenorhabditis_remanei	WBGene00062999		0	WBGene00034103	0
caenorhabditis_remanei	WBGene00063000		0	WBGene00034097	1
caenorhabditis_remanei	WBGene00063000		0	WBGene00034102	1
caenorhabditis_remanei	WBGene00063001		0	WBGene00034096	1
caenorhabditis_remanei	WBGene00063001		0	WBGene00034101	1
caenorhabditis_remanei	WBGene00063002		0	WBGene00034095	1
caenorhabditis_remanei	WBGene00063002		0	WBGene00034100	1
caenorhabditis_remanei	WBGene00063003		0	WBGene00034094	1
caenorhabditis_remanei	WBGene00063003		0	WBGene00034099	1
caenorhabditis_remanei	WBGene00063004		0	WBGene00034093	1
caenorhabditis_remanei	WBGene00063004		0	WBGene00034098	1
caenorhabditis_remanei	WBGene00063005		0	WBGene00034092	1
caenorhabditis_remanei	WBGene00063006		0	WBGene00034091	1
caenorhabditis_remanei	WBGene00063007		0	WBGene00034090	1
caenorhabditis_remanei	WBGene00063008		0	WBGene00034089	1
caenorhabditis_remanei	WBGene00063009		0		
caenorhabditis_remanei	WBGene00063010		0		
caenorhabditis_remanei	WBGene00063011		0	WBGene00034087	1
caenorhabditis_remanei	WBGene00063012		0	WBGene00034084	1
caenorhabditis_remanei	WBGene00063013		0	WBGene00034083	1
caenorhabditis_remanei	WBGene00063016		0	WBGene00034082	1
caenorhabditis_remanei	WBGene00063017		0	WBGene00034081	1
caenorhabditis_remanei	WBGene00063018		0	WBGene00034080	1
caenorhabditis_remanei	WBGene00063020		0	WBGene00034078	0
caenorhabditis_remanei	WBGene00063021		0	WBGene00034077	1
caenorhabditis_remanei	WBGene00063022		0	WBGene00034076	1
caenorhabditis_remanei	WBGene00063023		0	WBGene00034075	1
caenorhabditis_remanei	WBGene00063024		0	WBGene00034074	1
caenorhabditis_remanei	WBGene00063025		0	WBGene00034073	1
caenorhabditis_remanei	WBGene00063026		0	WBGene00034072	0
caenorhabditis_remanei	WBGene00063027		0	WBGene00034071	1
caenorhabditis_remanei	WBGene00063028		0	WBGene00034068	1
caenorhabditis_remanei	WBGene00063029		0	WBGene00042286	1
caenorhabditis_remanei	WBGene00063029		0	WBGene00036518	1
caenorhabditis_remanei	WBGene00063030		0	WBGene00034070	1
caenorhabditis_remanei	WBGene00063031		0	WBGene00034067	1
caenorhabditis_remanei	WBGene00063032		0	WBGene00034066	1
caenorhabditis_remanei	WBGene00063033		0	WBGene00034065	0
caenorhabditis_remanei	WBGene00063034		0	WBGene00034064	1
caenorhabditis_remanei	WBGene00063035		0	WBGene00034063	1
caenorhabditis_remanei	WBGene00063036		0	WBGene00024924	1
caenorhabditis_remanei	WBGene00063036		0	WBGene00037621	1
caenorhabditis_remanei	WBGene00063037		0	WBGene00034062	1
caenorhabditis_remanei	WBGene00063038		0	WBGene00034061	1
caenorhabditis_remanei	WBGene00063039		0	WBGene00034060	1
caenorhabditis_remanei	WBGene00063040		0	WBGene00034059	0
caenorhabditis_remanei	WBGene00063041		0	WBGene00034058	0
caenorhabditis_remanei	WBGene00063042		0	WBGene00034057	1
caenorhabditis_remanei	WBGene00063043		0	WBGene00034056	1
caenorhabditis_remanei	WBGene00063044		0		
caenorhabditis_remanei	WBGene00063045		0	WBGene00034055	1
caenorhabditis_remanei	WBGene00063046		0	WBGene00034054	1
caenorhabditis_remanei	WBGene00063047		0	WBGene00034053	1
caenorhabditis_remanei	WBGene00063048		0	WBGene00034051	1
caenorhabditis_remanei	WBGene00063049		0	WBGene00034050	1
caenorhabditis_remanei	WBGene00063050		0	WBGene00034049	1
caenorhabditis_remanei	WBGene00063051		0	WBGene00034048	1
caenorhabditis_remanei	WBGene00063052		0	WBGene00034047	1
caenorhabditis_remanei	WBGene00063053		0	WBGene00034046	1
caenorhabditis_remanei	WBGene00063054		0	WBGene00034045	1
caenorhabditis_remanei	WBGene00063055		0	WBGene00034044	1
caenorhabditis_remanei	WBGene00063056		0	WBGene00042997	1
caenorhabditis_remanei	WBGene00063056		0	WBGene00034043	1
caenorhabditis_remanei	WBGene00063057		0		
caenorhabditis_remanei	WBGene00063058		0		
caenorhabditis_remanei	WBGene00063059		0	WBGene00034042	1
caenorhabditis_remanei	WBGene00063060		0	WBGene00034041	1
caenorhabditis_remanei	WBGene00063061		0	WBGene00034039	1
caenorhabditis_remanei	WBGene00063062		0	WBGene00034036	1
caenorhabditis_remanei	WBGene00063063		0	WBGene00034037	0
caenorhabditis_remanei	WBGene00063064		0	WBGene00034038	1
caenorhabditis_remanei	WBGene00063064		0	WBGene00042275	1
caenorhabditis_remanei	WBGene00063064		0	WBGene00040008	1
caenorhabditis_remanei	WBGene00063065		0	WBGene00034035	1
caenorhabditis_remanei	WBGene00063066		0	WBGene00034034	1
caenorhabditis_remanei	WBGene00063067		0	WBGene00034031	0
caenorhabditis_remanei	WBGene00063068		0	WBGene00034029	0
caenorhabditis_remanei	WBGene00063069		0	WBGene00034028	1
caenorhabditis_remanei	WBGene00063070		0	WBGene00034027	1
caenorhabditis_remanei	WBGene00063071		0	WBGene00034025	1
caenorhabditis_remanei	WBGene00063071		0	WBGene00034024	1
caenorhabditis_remanei	WBGene00063071		0	WBGene00037693	1
caenorhabditis_remanei	WBGene00063071		0	WBGene00034023	1
caenorhabditis_remanei	WBGene00063072		0	WBGene00034025	1
caenorhabditis_remanei	WBGene00063072		0	WBGene00034024	1
caenorhabditis_remanei	WBGene00063072		0	WBGene00037693	1
caenorhabditis_remanei	WBGene00063072		0	WBGene00034023	1
caenorhabditis_remanei	WBGene00063073		0	WBGene00034021	1
caenorhabditis_remanei	WBGene00063074		0	WBGene00034020	1
caenorhabditis_remanei	WBGene00063075		0	WBGene00034018	1
caenorhabditis_remanei	WBGene00063076		0	WBGene00034017	1
caenorhabditis_remanei	WBGene00063077		0	WBGene00034016	1
caenorhabditis_remanei	WBGene00063078		0	WBGene00034015	1
caenorhabditis_remanei	WBGene00063079		0	WBGene00034013	1
caenorhabditis_remanei	WBGene00063080		0	WBGene00034012	1
caenorhabditis_remanei	WBGene00063081		0	WBGene00034011	1
caenorhabditis_remanei	WBGene00063082		0	WBGene00034010	1
caenorhabditis_remanei	WBGene00063083		0		
caenorhabditis_remanei	WBGene00063084		0	WBGene00034009	1
caenorhabditis_remanei	WBGene00063085		0	WBGene00034008	1
caenorhabditis_remanei	WBGene00063086		0	WBGene00034007	1
caenorhabditis_remanei	WBGene00063087		0	WBGene00034006	1
caenorhabditis_remanei	WBGene00063088		0	WBGene00034005	1
caenorhabditis_remanei	WBGene00063089		0	WBGene00034004	1
caenorhabditis_remanei	WBGene00063091		0	WBGene00034003	1
caenorhabditis_remanei	WBGene00063092		0	WBGene00034002	1
caenorhabditis_remanei	WBGene00063095		0	WBGene00034001	1
caenorhabditis_remanei	WBGene00063096		0	WBGene00034000	1
caenorhabditis_remanei	WBGene00063097		0	WBGene00033999	1
caenorhabditis_remanei	WBGene00063098		0	WBGene00033998	1
caenorhabditis_remanei	WBGene00063099		0	WBGene00033996	0
caenorhabditis_remanei	WBGene00063100		0	WBGene00033997	1
caenorhabditis_remanei	WBGene00063101		0	WBGene00033995	1
caenorhabditis_remanei	WBGene00063102		0	WBGene00033994	1
caenorhabditis_remanei	WBGene00063103		0		
caenorhabditis_remanei	WBGene00063104		0	WBGene00036909	0
caenorhabditis_remanei	WBGene00063105		0	WBGene00036908	1
caenorhabditis_remanei	WBGene00063106		0	WBGene00036907	1
caenorhabditis_remanei	WBGene00063107		0	WBGene00036906	0
caenorhabditis_remanei	WBGene00063108		0	WBGene00036905	1
caenorhabditis_remanei	WBGene00063110		0	WBGene00036904	0
caenorhabditis_remanei	WBGene00063111		0	WBGene00036903	1
caenorhabditis_remanei	WBGene00063112		0	WBGene00036900	1
caenorhabditis_remanei	WBGene00063113		0	WBGene00036894	1
caenorhabditis_remanei	WBGene00063113		0	WBGene00038736	1
caenorhabditis_remanei	WBGene00063113		0	WBGene00038735	1
caenorhabditis_remanei	WBGene00063115		0	WBGene00036893	0
caenorhabditis_remanei	WBGene00063116		0	WBGene00036891	0
caenorhabditis_remanei	WBGene00063117		0	WBGene00036892	1
caenorhabditis_remanei	WBGene00063118		0	WBGene00036890	1
caenorhabditis_remanei	WBGene00063119		0	WBGene00036889	1
caenorhabditis_remanei	WBGene00063120		0	WBGene00036888	1
caenorhabditis_remanei	WBGene00063121		0	WBGene00036887	0
caenorhabditis_remanei	WBGene00063122		0	WBGene00036886	1
caenorhabditis_remanei	WBGene00063123		0	WBGene00036885	1
caenorhabditis_remanei	WBGene00063124		0	WBGene00036884	1
caenorhabditis_remanei	WBGene00063125		0	WBGene00036883	1
caenorhabditis_remanei	WBGene00063126		0	WBGene00036882	1
caenorhabditis_remanei	WBGene00063127		0	WBGene00025146	1
caenorhabditis_remanei	WBGene00063128		0		
caenorhabditis_remanei	WBGene00063130		0	WBGene00025136	1
caenorhabditis_remanei	WBGene00063131		0	WBGene00025132	1
caenorhabditis_remanei	WBGene00063132		0	WBGene00025135	0
caenorhabditis_remanei	WBGene00063133		0	WBGene00025134	0
caenorhabditis_remanei	WBGene00063134		0	WBGene00025133	1
caenorhabditis_remanei	WBGene00063135		0		
caenorhabditis_remanei	WBGene00063137		0	WBGene00025131	1
caenorhabditis_remanei	WBGene00063138		0	WBGene00025130	1
caenorhabditis_remanei	WBGene00063139		0	WBGene00025127	1
caenorhabditis_remanei	WBGene00063139		0	WBGene00025129	1
caenorhabditis_remanei	WBGene00063140		0	WBGene00025126	0
caenorhabditis_remanei	WBGene00063141		0	WBGene00025125	1
caenorhabditis_remanei	WBGene00063142		0	WBGene00025101	1
caenorhabditis_remanei	WBGene00063144		0	WBGene00025102	1
caenorhabditis_remanei	WBGene00063145		0	WBGene00025103	1
caenorhabditis_remanei	WBGene00063146		0	WBGene00025104	1
caenorhabditis_remanei	WBGene00063147		0	WBGene00025105	1
caenorhabditis_remanei	WBGene00063148		0	WBGene00025107	1
caenorhabditis_remanei	WBGene00063149		0	WBGene00025108	1
caenorhabditis_remanei	WBGene00063150		0	WBGene00025109	1
caenorhabditis_remanei	WBGene00063151		0	WBGene00025110	1
caenorhabditis_remanei	WBGene00063152		0	WBGene00025111	1
caenorhabditis_remanei	WBGene00063153		0	WBGene00025112	1
caenorhabditis_remanei	WBGene00063154		0	WBGene00025114	1
caenorhabditis_remanei	WBGene00063155		0	WBGene00025115	1
caenorhabditis_remanei	WBGene00063156		0	WBGene00025116	1
caenorhabditis_remanei	WBGene00063158		0	WBGene00025117	0
caenorhabditis_remanei	WBGene00063159		0	WBGene00025118	1
caenorhabditis_remanei	WBGene00063160		0	WBGene00025119	1
caenorhabditis_remanei	WBGene00063161		0	WBGene00025120	1
caenorhabditis_remanei	WBGene00063162		0	WBGene00025100	1
caenorhabditis_remanei	WBGene00063163		0	WBGene00025090	1
caenorhabditis_remanei	WBGene00063164		0	WBGene00031643	0
caenorhabditis_remanei	WBGene00063165		0		
caenorhabditis_remanei	WBGene00063166		0		
caenorhabditis_remanei	WBGene00063167		0	WBGene00025086	1
caenorhabditis_remanei	WBGene00063168		0	WBGene00025085	0
caenorhabditis_remanei	WBGene00063169		0	WBGene00025084	1
caenorhabditis_remanei	WBGene00063170		0	WBGene00025083	0
caenorhabditis_remanei	WBGene00063171		0	WBGene00025082	1
caenorhabditis_remanei	WBGene00063172		0	WBGene00025080	1
caenorhabditis_remanei	WBGene00063173		0	WBGene00025079	1
caenorhabditis_remanei	WBGene00063174		0	WBGene00025078	1
caenorhabditis_remanei	WBGene00063175		0	WBGene00025077	0
caenorhabditis_remanei	WBGene00063176		0	WBGene00025076	0
caenorhabditis_remanei	WBGene00063177		0	WBGene00025075	1
caenorhabditis_remanei	WBGene00063178		0	WBGene00025074	1
caenorhabditis_remanei	WBGene00063179		0	WBGene00025073	1
caenorhabditis_remanei	WBGene00063180		0	WBGene00025072	1
caenorhabditis_remanei	WBGene00063181		0	WBGene00025071	1
caenorhabditis_remanei	WBGene00063182		0	WBGene00025070	1
caenorhabditis_remanei	WBGene00063185		0	WBGene00025068	1
caenorhabditis_remanei	WBGene00063186		0	WBGene00025067	1
caenorhabditis_remanei	WBGene00063187		0	WBGene00025066	1
caenorhabditis_remanei	WBGene00063188		0	WBGene00025065	1
caenorhabditis_remanei	WBGene00063189		0	WBGene00025064	1
caenorhabditis_remanei	WBGene00063190		0		
caenorhabditis_remanei	WBGene00063191		0		
caenorhabditis_remanei	WBGene00063192		0		
caenorhabditis_remanei	WBGene00063193		0	WBGene00025060	1
caenorhabditis_remanei	WBGene00063194		0	WBGene00025059	1
caenorhabditis_remanei	WBGene00063195		0	WBGene00025057	1
caenorhabditis_remanei	WBGene00063196		0	WBGene00025056	1
caenorhabditis_remanei	WBGene00063197		0	WBGene00025055	1
caenorhabditis_remanei	WBGene00063198		0	WBGene00025054	0
caenorhabditis_remanei	WBGene00063199		0	WBGene00025053	1
caenorhabditis_remanei	WBGene00063200		0	WBGene00025052	1
caenorhabditis_remanei	WBGene00063201		0	WBGene00025051	1
caenorhabditis_remanei	WBGene00063202		0	WBGene00025050	1
caenorhabditis_remanei	WBGene00063203		0	WBGene00025049	1
caenorhabditis_remanei	WBGene00063204		0		
caenorhabditis_remanei	WBGene00063205		0		
caenorhabditis_remanei	WBGene00063206		0		
caenorhabditis_remanei	WBGene00063207		0	WBGene00039415	1
caenorhabditis_remanei	WBGene00063208		0		
caenorhabditis_remanei	WBGene00063209		0	WBGene00025046	1
caenorhabditis_remanei	WBGene00063210		0	WBGene00025043	1
caenorhabditis_remanei	WBGene00063212		0	WBGene00025042	0
caenorhabditis_remanei	WBGene00063213		0	WBGene00025041	1
caenorhabditis_remanei	WBGene00063214		0	WBGene00025040	1
caenorhabditis_remanei	WBGene00063215		0	WBGene00025038	1
caenorhabditis_remanei	WBGene00063215		0	WBGene00025039	1
caenorhabditis_remanei	WBGene00063216		0	WBGene00025038	1
caenorhabditis_remanei	WBGene00063216		0	WBGene00025039	1
caenorhabditis_remanei	WBGene00063217		0	WBGene00025037	0
caenorhabditis_remanei	WBGene00063218		0	WBGene00025036	0
caenorhabditis_remanei	WBGene00063219		0	WBGene00036301	1
caenorhabditis_remanei	WBGene00063220		0	WBGene00036302	1
caenorhabditis_remanei	WBGene00063221		0	WBGene00036304	1
caenorhabditis_remanei	WBGene00063222		0	WBGene00036305	1
caenorhabditis_remanei	WBGene00063223		0	WBGene00036306	0
caenorhabditis_remanei	WBGene00063224		0	WBGene00036307	1
caenorhabditis_remanei	WBGene00063225		0	WBGene00036308	1
caenorhabditis_remanei	WBGene00063226		0	WBGene00036309	1
caenorhabditis_remanei	WBGene00063227		0	WBGene00036310	1
caenorhabditis_remanei	WBGene00063228		0	WBGene00036311	1
caenorhabditis_remanei	WBGene00063228		0	WBGene00036337	1
caenorhabditis_remanei	WBGene00063229		0	WBGene00036312	1
caenorhabditis_remanei	WBGene00063229		0	WBGene00036338	1
caenorhabditis_remanei	WBGene00063230		0	WBGene00036313	1
caenorhabditis_remanei	WBGene00063231		0	WBGene00036314	1
caenorhabditis_remanei	WBGene00063232		0	WBGene00036315	1
caenorhabditis_remanei	WBGene00063233		0	WBGene00036316	1
caenorhabditis_remanei	WBGene00063234		0	WBGene00036317	1
caenorhabditis_remanei	WBGene00063235		0	WBGene00036318	1
caenorhabditis_remanei	WBGene00063236		0	WBGene00036319	1
caenorhabditis_remanei	WBGene00063237		0	WBGene00036320	1
caenorhabditis_remanei	WBGene00063238		0	WBGene00036321	0
caenorhabditis_remanei	WBGene00063239		0	WBGene00036322	1
caenorhabditis_remanei	WBGene00063240		0	WBGene00036323	1
caenorhabditis_remanei	WBGene00063241		0	WBGene00036325	1
caenorhabditis_remanei	WBGene00063242		0	WBGene00036326	1
caenorhabditis_remanei	WBGene00063243		0		
caenorhabditis_remanei	WBGene00063244		0		
caenorhabditis_remanei	WBGene00063245		0	WBGene00036328	1
caenorhabditis_remanei	WBGene00063246		0	WBGene00036329	0
caenorhabditis_remanei	WBGene00063247		0	WBGene00036330	1
caenorhabditis_remanei	WBGene00063248		0	WBGene00036331	1
caenorhabditis_remanei	WBGene00063249		0	WBGene00036333	1
caenorhabditis_remanei	WBGene00063250		0	WBGene00036334	1
caenorhabditis_remanei	WBGene00063251		0	WBGene00036335	1
caenorhabditis_remanei	WBGene00063252		0	WBGene00088815	1
caenorhabditis_remanei	WBGene00063253		0	WBGene00036340	1
caenorhabditis_remanei	WBGene00063254		0	WBGene00036341	0
caenorhabditis_remanei	WBGene00063255		0	WBGene00036342	1
caenorhabditis_remanei	WBGene00063256		0	WBGene00036343	0
caenorhabditis_remanei	WBGene00063257		0	WBGene00036344	1
caenorhabditis_remanei	WBGene00063258		0	WBGene00036345	1
caenorhabditis_remanei	WBGene00063259		0	WBGene00036346	1
caenorhabditis_remanei	WBGene00063260		0	WBGene00036347	1
caenorhabditis_remanei	WBGene00063261		0	WBGene00036348	1
caenorhabditis_remanei	WBGene00063262		0	WBGene00036349	1
caenorhabditis_remanei	WBGene00063263		0	WBGene00036350	1
caenorhabditis_remanei	WBGene00063264		0	WBGene00036351	1
caenorhabditis_remanei	WBGene00063265		0	WBGene00036352	1
caenorhabditis_remanei	WBGene00063266		0	WBGene00036353	1
caenorhabditis_remanei	WBGene00063267		0	WBGene00036354	1
caenorhabditis_remanei	WBGene00063268		0	WBGene00036355	1
caenorhabditis_remanei	WBGene00063269		0	WBGene00036356	0
caenorhabditis_remanei	WBGene00063270		0	WBGene00036357	1
caenorhabditis_remanei	WBGene00063271		0	WBGene00036358	0
caenorhabditis_remanei	WBGene00063272		0	WBGene00036230	1
caenorhabditis_remanei	WBGene00063273		0	WBGene00036231	1
caenorhabditis_remanei	WBGene00063274		0	WBGene00036232	1
caenorhabditis_remanei	WBGene00063275		0	WBGene00036233	1
caenorhabditis_remanei	WBGene00063276		0	WBGene00036234	1
caenorhabditis_remanei	WBGene00063277		0	WBGene00036235	0
caenorhabditis_remanei	WBGene00063278		0	WBGene00036236	1
caenorhabditis_remanei	WBGene00063279		0	WBGene00036237	0
caenorhabditis_remanei	WBGene00063280		0	WBGene00036238	1
caenorhabditis_remanei	WBGene00063281		0	WBGene00036241	1
caenorhabditis_remanei	WBGene00063282		0		
caenorhabditis_remanei	WBGene00063283		0		
caenorhabditis_remanei	WBGene00063284		0	WBGene00031642	1
caenorhabditis_remanei	WBGene00063285		0		
caenorhabditis_remanei	WBGene00063286		0		
caenorhabditis_remanei	WBGene00063287		0		
caenorhabditis_remanei	WBGene00063288		0	WBGene00031647	1
caenorhabditis_remanei	WBGene00063288		0	WBGene00031689	1
caenorhabditis_remanei	WBGene00063288		0	WBGene00031653	1
caenorhabditis_remanei	WBGene00063288		0	WBGene00031648	1
caenorhabditis_remanei	WBGene00063288		0	WBGene00031651	1
caenorhabditis_remanei	WBGene00063289		0		
