Genome project	Gene stable ID	Caenorhabditis remanei [WS251] gene stable ID	Homology type
caenorhabditis_elegans	WBGene00011161	WBGene00053709	ortholog_many2many
caenorhabditis_elegans	WBGene00011161	WBGene00053711	ortholog_many2many
caenorhabditis_elegans	WBGene00011161	WBGene00077945	ortholog_many2many
caenorhabditis_elegans	WBGene00011161	WBGene00077923	ortholog_many2many
caenorhabditis_elegans	WBGene00011162	WBGene00078009	ortholog_many2many
caenorhabditis_elegans	WBGene00011162	WBGene00077982	ortholog_many2many
caenorhabditis_elegans	WBGene00011162	WBGene00077993	ortholog_many2many
caenorhabditis_elegans	WBGene00011162	WBGene00053709	ortholog_many2many
caenorhabditis_elegans	WBGene00011162	WBGene00053711	ortholog_many2many
caenorhabditis_elegans	WBGene00011162	WBGene00077945	ortholog_many2many
caenorhabditis_elegans	WBGene00011162	WBGene00077923	ortholog_many2many
caenorhabditis_elegans	WBGene00011163	WBGene00078009	ortholog_many2many
caenorhabditis_elegans	WBGene00011163	WBGene00077982	ortholog_many2many
caenorhabditis_elegans	WBGene00011163	WBGene00077993	ortholog_many2many
caenorhabditis_elegans	WBGene00011163	WBGene00053709	ortholog_many2many
caenorhabditis_elegans	WBGene00011163	WBGene00053711	ortholog_many2many
caenorhabditis_elegans	WBGene00011163	WBGene00077945	ortholog_many2many
caenorhabditis_elegans	WBGene00011163	WBGene00077923	ortholog_many2many
caenorhabditis_elegans	WBGene00011164	WBGene00078009	ortholog_many2many
caenorhabditis_elegans	WBGene00011164	WBGene00077982	ortholog_many2many
caenorhabditis_elegans	WBGene00011164	WBGene00077993	ortholog_many2many
caenorhabditis_elegans	WBGene00011164	WBGene00053709	ortholog_many2many
caenorhabditis_elegans	WBGene00011164	WBGene00053711	ortholog_many2many
caenorhabditis_elegans	WBGene00011164	WBGene00077945	ortholog_many2many
caenorhabditis_elegans	WBGene00011164	WBGene00077923	ortholog_many2many
caenorhabditis_elegans	WBGene00011166	WBGene00078009	ortholog_many2many
caenorhabditis_elegans	WBGene00011166	WBGene00077982	ortholog_many2many
caenorhabditis_elegans	WBGene00011166	WBGene00077993	ortholog_many2many
caenorhabditis_elegans	WBGene00011166	WBGene00053709	ortholog_many2many
caenorhabditis_elegans	WBGene00011166	WBGene00053711	ortholog_many2many
caenorhabditis_elegans	WBGene00011166	WBGene00077945	ortholog_many2many
caenorhabditis_elegans	WBGene00011166	WBGene00077923	ortholog_many2many
caenorhabditis_elegans	WBGene00011167	WBGene00078009	ortholog_many2many
caenorhabditis_elegans	WBGene00011167	WBGene00077982	ortholog_many2many
caenorhabditis_elegans	WBGene00011167	WBGene00077993	ortholog_many2many
caenorhabditis_elegans	WBGene00011167	WBGene00053709	ortholog_many2many
caenorhabditis_elegans	WBGene00011167	WBGene00053711	ortholog_many2many
caenorhabditis_elegans	WBGene00011167	WBGene00077945	ortholog_many2many
caenorhabditis_elegans	WBGene00011167	WBGene00077923	ortholog_many2many
caenorhabditis_elegans	WBGene00011168	WBGene00056595	ortholog_one2many
caenorhabditis_elegans	WBGene00011169	WBGene00056596	ortholog_one2one
caenorhabditis_elegans	WBGene00011170	WBGene00078009	ortholog_many2many
caenorhabditis_elegans	WBGene00011170	WBGene00077982	ortholog_many2many
caenorhabditis_elegans	WBGene00011170	WBGene00077993	ortholog_many2many
caenorhabditis_elegans	WBGene00011170	WBGene00053709	ortholog_many2many
caenorhabditis_elegans	WBGene00011170	WBGene00053711	ortholog_many2many
caenorhabditis_elegans	WBGene00011170	WBGene00077945	ortholog_many2many
caenorhabditis_elegans	WBGene00011170	WBGene00077923	ortholog_many2many
caenorhabditis_elegans	WBGene00011171	WBGene00057330	ortholog_many2many
caenorhabditis_elegans	WBGene00011171	WBGene00057435	ortholog_many2many
caenorhabditis_elegans	WBGene00011172	WBGene00076544	ortholog_one2many
caenorhabditis_elegans	WBGene00011172	WBGene00059517	ortholog_one2many
caenorhabditis_elegans	WBGene00011172	WBGene00074357	ortholog_one2many
caenorhabditis_elegans	WBGene00011173	WBGene00059270	ortholog_many2many
caenorhabditis_elegans	WBGene00011173	WBGene00073714	ortholog_many2many
caenorhabditis_elegans	WBGene00011175	WBGene00073715	ortholog_one2many
caenorhabditis_elegans	WBGene00011175	WBGene00059269	ortholog_one2many
caenorhabditis_elegans	WBGene00011176	WBGene00073717	ortholog_one2many
caenorhabditis_elegans	WBGene00011176	WBGene00059267	ortholog_one2many
caenorhabditis_elegans	WBGene00011177		
caenorhabditis_elegans	WBGene00011179	WBGene00080429	ortholog_one2many
caenorhabditis_elegans	WBGene00011179	WBGene00075038	ortholog_one2many
caenorhabditis_elegans	WBGene00011180	WBGene00074890	ortholog_one2many
caenorhabditis_elegans	WBGene00011180	WBGene00059248	ortholog_one2many
caenorhabditis_elegans	WBGene00011181	WBGene00076953	ortholog_one2many
caenorhabditis_elegans	WBGene00011182	WBGene00059243	ortholog_one2many
caenorhabditis_elegans	WBGene00011182	WBGene00073597	ortholog_one2many
caenorhabditis_elegans	WBGene00011183	WBGene00059246	ortholog_one2one
caenorhabditis_elegans	WBGene00011184	WBGene00074941	ortholog_one2many
caenorhabditis_elegans	WBGene00011184	WBGene00059244	ortholog_one2many
caenorhabditis_elegans	WBGene00011185	WBGene00052926	ortholog_one2one
caenorhabditis_elegans	WBGene00011186	WBGene00052930	ortholog_one2many
caenorhabditis_elegans	WBGene00011187	WBGene00052932	ortholog_one2many
caenorhabditis_elegans	WBGene00011188	WBGene00052932	ortholog_one2many
caenorhabditis_elegans	WBGene00011189	WBGene00052931	ortholog_one2many
caenorhabditis_elegans	WBGene00011189	WBGene00052933	ortholog_one2many
caenorhabditis_elegans	WBGene00011190	WBGene00052934	ortholog_one2one
caenorhabditis_elegans	WBGene00011191	WBGene00052935	ortholog_one2one
caenorhabditis_elegans	WBGene00011192	WBGene00052937	ortholog_one2one
caenorhabditis_elegans	WBGene00011193	WBGene00052939	ortholog_one2one
caenorhabditis_elegans	WBGene00011194	WBGene00079004	ortholog_one2one
caenorhabditis_elegans	WBGene00011195	WBGene00052940	ortholog_one2one
caenorhabditis_elegans	WBGene00011196		
caenorhabditis_elegans	WBGene00011197	WBGene00052927	ortholog_one2one
caenorhabditis_elegans	WBGene00011198	WBGene00064128	ortholog_one2one
caenorhabditis_elegans	WBGene00011200	WBGene00083925	ortholog_one2one
caenorhabditis_elegans	WBGene00011201	WBGene00064131	ortholog_one2one
caenorhabditis_elegans	WBGene00011202	WBGene00064132	ortholog_one2one
caenorhabditis_elegans	WBGene00011203	WBGene00064133	ortholog_one2one
caenorhabditis_elegans	WBGene00011205	WBGene00064135	ortholog_one2one
caenorhabditis_elegans	WBGene00011206	WBGene00064134	ortholog_one2one
caenorhabditis_elegans	WBGene00011207		
caenorhabditis_elegans	WBGene00011208		
caenorhabditis_elegans	WBGene00011209		
caenorhabditis_elegans	WBGene00011211		
caenorhabditis_elegans	WBGene00011212		
caenorhabditis_elegans	WBGene00011213		
caenorhabditis_elegans	WBGene00011214	WBGene00062363	ortholog_many2many
caenorhabditis_elegans	WBGene00011214	WBGene00061591	ortholog_many2many
caenorhabditis_elegans	WBGene00011214	WBGene00061590	ortholog_many2many
caenorhabditis_elegans	WBGene00011215	WBGene00061592	ortholog_one2one
caenorhabditis_elegans	WBGene00011216	WBGene00055027	ortholog_one2one
caenorhabditis_elegans	WBGene00011217	WBGene00055022	ortholog_one2one
caenorhabditis_elegans	WBGene00011218	WBGene00055023	ortholog_one2one
caenorhabditis_elegans	WBGene00011219		
caenorhabditis_elegans	WBGene00011220	WBGene00055021	ortholog_one2one
caenorhabditis_elegans	WBGene00011221	WBGene00054978	ortholog_one2one
caenorhabditis_elegans	WBGene00011222	WBGene00059196	ortholog_one2many
caenorhabditis_elegans	WBGene00011222	WBGene00075001	ortholog_one2many
caenorhabditis_elegans	WBGene00011223	WBGene00075002	ortholog_one2many
caenorhabditis_elegans	WBGene00011223	WBGene00059197	ortholog_one2many
caenorhabditis_elegans	WBGene00011224	WBGene00073188	ortholog_one2many
caenorhabditis_elegans	WBGene00011224	WBGene00059199	ortholog_one2many
caenorhabditis_elegans	WBGene00011225	WBGene00086047	ortholog_one2many
caenorhabditis_elegans	WBGene00011225	WBGene00073187	ortholog_one2many
caenorhabditis_elegans	WBGene00011225	WBGene00059200	ortholog_one2many
caenorhabditis_elegans	WBGene00011226	WBGene00063256	ortholog_one2one
caenorhabditis_elegans	WBGene00011227	WBGene00063257	ortholog_one2one
caenorhabditis_elegans	WBGene00011228	WBGene00063255	ortholog_one2one
caenorhabditis_elegans	WBGene00011229		
caenorhabditis_elegans	WBGene00011230	WBGene00071319	ortholog_one2one
caenorhabditis_elegans	WBGene00011231		
caenorhabditis_elegans	WBGene00011232	WBGene00071316	ortholog_one2one
caenorhabditis_elegans	WBGene00011234		
caenorhabditis_elegans	WBGene00011235	WBGene00071318	ortholog_one2one
caenorhabditis_elegans	WBGene00011236	WBGene00059274	ortholog_one2one
caenorhabditis_elegans	WBGene00011237	WBGene00073887	ortholog_many2many
caenorhabditis_elegans	WBGene00011237	WBGene00059275	ortholog_many2many
caenorhabditis_elegans	WBGene00011238	WBGene00059211	ortholog_one2many
caenorhabditis_elegans	WBGene00011238	WBGene00073463	ortholog_one2many
caenorhabditis_elegans	WBGene00011239	WBGene00059219	ortholog_one2one
caenorhabditis_elegans	WBGene00011240	WBGene00074025	ortholog_one2one
caenorhabditis_elegans	WBGene00011241	WBGene00059222	ortholog_one2many
caenorhabditis_elegans	WBGene00011241	WBGene00075749	ortholog_one2many
caenorhabditis_elegans	WBGene00011242	WBGene00052599	ortholog_one2one
caenorhabditis_elegans	WBGene00011243	WBGene00079224	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00080554	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00079225	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00061527	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00080937	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00085717	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00059066	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00079215	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00070390	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00085723	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00068943	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00065579	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00066236	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00080460	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00079218	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00059313	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00065578	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00068945	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00063704	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00086414	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00063698	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00082828	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00085295	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00063696	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00063702	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00080840	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00072988	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00067818	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00063685	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00081221	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00083788	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00074492	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00069602	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00068944	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00063700	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00080442	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00061354	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00083813	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00063695	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00082315	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00080476	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00067813	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00065577	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00061880	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00081212	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00084926	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00057620	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00073922	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00052600	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00084931	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00056937	ortholog_one2many
caenorhabditis_elegans	WBGene00011243	WBGene00078784	ortholog_one2many
caenorhabditis_elegans	WBGene00011244	WBGene00052601	ortholog_one2one
caenorhabditis_elegans	WBGene00011245	WBGene00052602	ortholog_one2one
caenorhabditis_elegans	WBGene00011246	WBGene00052605	ortholog_one2one
caenorhabditis_elegans	WBGene00011247	WBGene00052608	ortholog_one2one
caenorhabditis_elegans	WBGene00011248	WBGene00052609	ortholog_one2one
caenorhabditis_elegans	WBGene00011249	WBGene00052813	ortholog_one2one
caenorhabditis_elegans	WBGene00011250	WBGene00064407	ortholog_one2one
caenorhabditis_elegans	WBGene00011251	WBGene00064406	ortholog_one2one
caenorhabditis_elegans	WBGene00011252	WBGene00064405	ortholog_one2one
caenorhabditis_elegans	WBGene00011253	WBGene00064403	ortholog_one2one
caenorhabditis_elegans	WBGene00011254	WBGene00072315	ortholog_many2many
caenorhabditis_elegans	WBGene00011254	WBGene00076219	ortholog_many2many
caenorhabditis_elegans	WBGene00011255	WBGene00058759	ortholog_one2one
caenorhabditis_elegans	WBGene00011257	WBGene00059300	ortholog_one2one
caenorhabditis_elegans	WBGene00011258	WBGene00059301	ortholog_one2one
caenorhabditis_elegans	WBGene00011259	WBGene00073120	ortholog_one2many
caenorhabditis_elegans	WBGene00011259	WBGene00059298	ortholog_one2many
caenorhabditis_elegans	WBGene00011260	WBGene00086140	ortholog_one2one
caenorhabditis_elegans	WBGene00011261	WBGene00052369	ortholog_one2many
caenorhabditis_elegans	WBGene00011261	WBGene00084208	ortholog_one2many
caenorhabditis_elegans	WBGene00011262	WBGene00052370	ortholog_one2one
caenorhabditis_elegans	WBGene00011263	WBGene00052374	ortholog_one2one
caenorhabditis_elegans	WBGene00011264		
caenorhabditis_elegans	WBGene00011265	WBGene00052375	ortholog_one2one
caenorhabditis_elegans	WBGene00011266	WBGene00052372	ortholog_one2one
caenorhabditis_elegans	WBGene00011267		
caenorhabditis_elegans	WBGene00011268	WBGene00055830	ortholog_one2one
caenorhabditis_elegans	WBGene00011269	WBGene00055829	ortholog_one2one
caenorhabditis_elegans	WBGene00011270	WBGene00052386	ortholog_one2one
caenorhabditis_elegans	WBGene00011271	WBGene00071644	ortholog_one2one
caenorhabditis_elegans	WBGene00011272	WBGene00067200	ortholog_one2one
caenorhabditis_elegans	WBGene00011273	WBGene00067199	ortholog_one2one
caenorhabditis_elegans	WBGene00011274	WBGene00071649	ortholog_one2one
caenorhabditis_elegans	WBGene00011275	WBGene00067198	ortholog_one2one
caenorhabditis_elegans	WBGene00011276	WBGene00071650	ortholog_one2one
caenorhabditis_elegans	WBGene00011277	WBGene00071651	ortholog_one2one
caenorhabditis_elegans	WBGene00011278	WBGene00071138	ortholog_one2one
caenorhabditis_elegans	WBGene00011279	WBGene00070966	ortholog_one2one
caenorhabditis_elegans	WBGene00011280	WBGene00070965	ortholog_one2one
caenorhabditis_elegans	WBGene00011281	WBGene00070964	ortholog_one2one
caenorhabditis_elegans	WBGene00011282	WBGene00069406	ortholog_one2many
caenorhabditis_elegans	WBGene00011283	WBGene00059041	ortholog_one2one
caenorhabditis_elegans	WBGene00011284	WBGene00059040	ortholog_one2one
caenorhabditis_elegans	WBGene00011285	WBGene00085713	ortholog_one2one
caenorhabditis_elegans	WBGene00011286	WBGene00056740	ortholog_one2one
caenorhabditis_elegans	WBGene00011287	WBGene00059042	ortholog_one2one
caenorhabditis_elegans	WBGene00011288		
caenorhabditis_elegans	WBGene00011289	WBGene00059230	ortholog_one2many
caenorhabditis_elegans	WBGene00011289	WBGene00075090	ortholog_one2many
caenorhabditis_elegans	WBGene00011290	WBGene00078303	ortholog_many2many
caenorhabditis_elegans	WBGene00011290	WBGene00078304	ortholog_many2many
caenorhabditis_elegans	WBGene00011290	WBGene00059276	ortholog_many2many
caenorhabditis_elegans	WBGene00011291	WBGene00073888	ortholog_one2many
caenorhabditis_elegans	WBGene00011291	WBGene00059277	ortholog_one2many
caenorhabditis_elegans	WBGene00011292	WBGene00073889	ortholog_one2many
caenorhabditis_elegans	WBGene00011292	WBGene00059278	ortholog_one2many
caenorhabditis_elegans	WBGene00011293	WBGene00059280	ortholog_one2many
caenorhabditis_elegans	WBGene00011293	WBGene00073891	ortholog_one2many
caenorhabditis_elegans	WBGene00011295	WBGene00075761	ortholog_one2one
caenorhabditis_elegans	WBGene00011296	WBGene00059281	ortholog_one2one
caenorhabditis_elegans	WBGene00011297	WBGene00062011	ortholog_many2many
caenorhabditis_elegans	WBGene00011297	WBGene00080703	ortholog_many2many
caenorhabditis_elegans	WBGene00011298	WBGene00055262	ortholog_one2one
caenorhabditis_elegans	WBGene00011299	WBGene00055263	ortholog_one2many
caenorhabditis_elegans	WBGene00011300	WBGene00055265	ortholog_one2one
caenorhabditis_elegans	WBGene00011302	WBGene00053394	ortholog_one2one
caenorhabditis_elegans	WBGene00011303	WBGene00053395	ortholog_one2one
caenorhabditis_elegans	WBGene00011304	WBGene00053397	ortholog_one2one
caenorhabditis_elegans	WBGene00011305	WBGene00059021	ortholog_one2one
caenorhabditis_elegans	WBGene00011306	WBGene00059019	ortholog_one2one
caenorhabditis_elegans	WBGene00011307	WBGene00059026	ortholog_one2one
caenorhabditis_elegans	WBGene00011308	WBGene00059016	ortholog_one2one
caenorhabditis_elegans	WBGene00011309	WBGene00059018	ortholog_one2one
caenorhabditis_elegans	WBGene00011310	WBGene00063250	ortholog_one2one
caenorhabditis_elegans	WBGene00011311	WBGene00053315	ortholog_one2one
caenorhabditis_elegans	WBGene00011312	WBGene00053318	ortholog_one2one
caenorhabditis_elegans	WBGene00011313	WBGene00053322	ortholog_one2one
caenorhabditis_elegans	WBGene00011314	WBGene00053319	ortholog_one2one
caenorhabditis_elegans	WBGene00011315	WBGene00058420	ortholog_one2one
caenorhabditis_elegans	WBGene00011317	WBGene00058421	ortholog_one2one
caenorhabditis_elegans	WBGene00011318	WBGene00064340	ortholog_one2one
caenorhabditis_elegans	WBGene00011319	WBGene00084350	ortholog_one2one
caenorhabditis_elegans	WBGene00011320		
caenorhabditis_elegans	WBGene00011321	WBGene00064339	ortholog_one2one
caenorhabditis_elegans	WBGene00011322	WBGene00064338	ortholog_one2many
caenorhabditis_elegans	WBGene00011322	WBGene00064335	ortholog_one2many
caenorhabditis_elegans	WBGene00011323	WBGene00070413	ortholog_one2one
caenorhabditis_elegans	WBGene00011324	WBGene00070412	ortholog_one2one
caenorhabditis_elegans	WBGene00011325		
caenorhabditis_elegans	WBGene00011326	WBGene00052858	ortholog_one2one
caenorhabditis_elegans	WBGene00011327	WBGene00052860	ortholog_one2one
caenorhabditis_elegans	WBGene00011328	WBGene00052859	ortholog_one2one
caenorhabditis_elegans	WBGene00011329	WBGene00052862	ortholog_one2one
caenorhabditis_elegans	WBGene00011330	WBGene00052863	ortholog_one2one
caenorhabditis_elegans	WBGene00011331	WBGene00069294	ortholog_one2one
caenorhabditis_elegans	WBGene00011333	WBGene00072959	ortholog_one2one
caenorhabditis_elegans	WBGene00011334	WBGene00075409	ortholog_one2one
caenorhabditis_elegans	WBGene00011335	WBGene00085375	ortholog_one2one
caenorhabditis_elegans	WBGene00011336		
caenorhabditis_elegans	WBGene00011337	WBGene00062577	ortholog_one2one
caenorhabditis_elegans	WBGene00011338	WBGene00062578	ortholog_one2many
caenorhabditis_elegans	WBGene00011338	WBGene00073312	ortholog_one2many
caenorhabditis_elegans	WBGene00011339	WBGene00068254	ortholog_one2many
caenorhabditis_elegans	WBGene00011339	WBGene00078095	ortholog_one2many
caenorhabditis_elegans	WBGene00011339	WBGene00072611	ortholog_one2many
caenorhabditis_elegans	WBGene00011339	WBGene00078108	ortholog_one2many
caenorhabditis_elegans	WBGene00011340		
caenorhabditis_elegans	WBGene00011341	WBGene00083358	ortholog_one2many
caenorhabditis_elegans	WBGene00011341	WBGene00056735	ortholog_one2many
caenorhabditis_elegans	WBGene00011342		
caenorhabditis_elegans	WBGene00011344	WBGene00066615	ortholog_one2one
caenorhabditis_elegans	WBGene00011345	WBGene00066616	ortholog_one2one
caenorhabditis_elegans	WBGene00011348	WBGene00057707	ortholog_one2one
caenorhabditis_elegans	WBGene00011349	WBGene00057706	ortholog_one2one
caenorhabditis_elegans	WBGene00011350	WBGene00053201	ortholog_one2one
caenorhabditis_elegans	WBGene00011351	WBGene00057710	ortholog_one2one
caenorhabditis_elegans	WBGene00011352	WBGene00064237	ortholog_one2one
caenorhabditis_elegans	WBGene00011353	WBGene00072952	ortholog_one2many
caenorhabditis_elegans	WBGene00011353	WBGene00064238	ortholog_one2many
caenorhabditis_elegans	WBGene00011353	WBGene00069444	ortholog_one2many
caenorhabditis_elegans	WBGene00011354	WBGene00077261	ortholog_one2one
caenorhabditis_elegans	WBGene00011355	WBGene00083885	ortholog_many2many
caenorhabditis_elegans	WBGene00011355	WBGene00083871	ortholog_many2many
caenorhabditis_elegans	WBGene00011356	WBGene00083885	ortholog_many2many
caenorhabditis_elegans	WBGene00011356	WBGene00083871	ortholog_many2many
caenorhabditis_elegans	WBGene00011358	WBGene00063281	ortholog_one2many
caenorhabditis_elegans	WBGene00011359	WBGene00063281	ortholog_one2many
caenorhabditis_elegans	WBGene00011360	WBGene00053713	ortholog_one2one
caenorhabditis_elegans	WBGene00011361	WBGene00063280	ortholog_one2one
caenorhabditis_elegans	WBGene00011362	WBGene00080852	ortholog_one2many
caenorhabditis_elegans	WBGene00011363		
caenorhabditis_elegans	WBGene00011364	WBGene00080852	ortholog_one2many
caenorhabditis_elegans	WBGene00011365	WBGene00055137	ortholog_one2one
caenorhabditis_elegans	WBGene00011366	WBGene00055136	ortholog_one2one
caenorhabditis_elegans	WBGene00011367	WBGene00061600	ortholog_one2one
caenorhabditis_elegans	WBGene00011368	WBGene00061599	ortholog_one2one
caenorhabditis_elegans	WBGene00011371	WBGene00067775	ortholog_one2one
caenorhabditis_elegans	WBGene00011372	WBGene00069530	ortholog_one2one
caenorhabditis_elegans	WBGene00011373	WBGene00083804	ortholog_many2many
caenorhabditis_elegans	WBGene00011373	WBGene00069533	ortholog_many2many
caenorhabditis_elegans	WBGene00011374	WBGene00067776	ortholog_one2one
caenorhabditis_elegans	WBGene00011375	WBGene00057059	ortholog_one2one
caenorhabditis_elegans	WBGene00011376		
caenorhabditis_elegans	WBGene00011378	WBGene00066576	ortholog_one2many
caenorhabditis_elegans	WBGene00011378	WBGene00057071	ortholog_one2many
caenorhabditis_elegans	WBGene00011379	WBGene00057070	ortholog_one2one
caenorhabditis_elegans	WBGene00011380		
caenorhabditis_elegans	WBGene00011381	WBGene00064726	ortholog_one2one
caenorhabditis_elegans	WBGene00011382	WBGene00064732	ortholog_one2one
caenorhabditis_elegans	WBGene00011383	WBGene00064724	ortholog_one2one
caenorhabditis_elegans	WBGene00011384	WBGene00070349	ortholog_one2one
caenorhabditis_elegans	WBGene00011385	WBGene00070348	ortholog_one2one
caenorhabditis_elegans	WBGene00011386		
caenorhabditis_elegans	WBGene00011387		
caenorhabditis_elegans	WBGene00011388	WBGene00054444	ortholog_many2many
caenorhabditis_elegans	WBGene00011388	WBGene00064973	ortholog_many2many
caenorhabditis_elegans	WBGene00011388	WBGene00066911	ortholog_many2many
caenorhabditis_elegans	WBGene00011388	WBGene00064977	ortholog_many2many
caenorhabditis_elegans	WBGene00011388	WBGene00064980	ortholog_many2many
caenorhabditis_elegans	WBGene00011388	WBGene00064972	ortholog_many2many
caenorhabditis_elegans	WBGene00011388	WBGene00084721	ortholog_many2many
caenorhabditis_elegans	WBGene00011388	WBGene00064971	ortholog_many2many
caenorhabditis_elegans	WBGene00011388	WBGene00064979	ortholog_many2many
caenorhabditis_elegans	WBGene00011388	WBGene00064981	ortholog_many2many
caenorhabditis_elegans	WBGene00011388	WBGene00053773	ortholog_many2many
caenorhabditis_elegans	WBGene00011388	WBGene00064974	ortholog_many2many
caenorhabditis_elegans	WBGene00011388	WBGene00064978	ortholog_many2many
caenorhabditis_elegans	WBGene00011388	WBGene00064984	ortholog_many2many
caenorhabditis_elegans	WBGene00011388	WBGene00064975	ortholog_many2many
caenorhabditis_elegans	WBGene00011389		
caenorhabditis_elegans	WBGene00011390		
caenorhabditis_elegans	WBGene00011391	WBGene00063557	ortholog_one2one
caenorhabditis_elegans	WBGene00011392	WBGene00063559	ortholog_one2one
caenorhabditis_elegans	WBGene00011393	WBGene00063560	ortholog_one2one
caenorhabditis_elegans	WBGene00011394	WBGene00063551	ortholog_one2one
caenorhabditis_elegans	WBGene00011395		
caenorhabditis_elegans	WBGene00011396	WBGene00056499	ortholog_many2many
caenorhabditis_elegans	WBGene00011396	WBGene00056498	ortholog_many2many
caenorhabditis_elegans	WBGene00011396	WBGene00080995	ortholog_many2many
caenorhabditis_elegans	WBGene00011397	WBGene00067957	ortholog_one2one
caenorhabditis_elegans	WBGene00011398	WBGene00064211	ortholog_one2one
caenorhabditis_elegans	WBGene00011399	WBGene00061928	ortholog_one2one
caenorhabditis_elegans	WBGene00011400	WBGene00061927	ortholog_one2one
caenorhabditis_elegans	WBGene00011401	WBGene00070624	ortholog_one2one
caenorhabditis_elegans	WBGene00011402	WBGene00071117	ortholog_one2one
caenorhabditis_elegans	WBGene00011403	WBGene00071118	ortholog_one2one
caenorhabditis_elegans	WBGene00011404	WBGene00072319	ortholog_one2one
caenorhabditis_elegans	WBGene00011407	WBGene00061731	ortholog_one2one
caenorhabditis_elegans	WBGene00011408	WBGene00061730	ortholog_one2one
caenorhabditis_elegans	WBGene00011409	WBGene00061729	ortholog_one2one
caenorhabditis_elegans	WBGene00011410	WBGene00082224	ortholog_one2one
caenorhabditis_elegans	WBGene00011411	WBGene00061727	ortholog_one2one
caenorhabditis_elegans	WBGene00011412	WBGene00061725	ortholog_one2one
caenorhabditis_elegans	WBGene00011414		
caenorhabditis_elegans	WBGene00011415	WBGene00082234	ortholog_one2one
caenorhabditis_elegans	WBGene00011416	WBGene00074445	ortholog_many2many
caenorhabditis_elegans	WBGene00011416	WBGene00084138	ortholog_many2many
caenorhabditis_elegans	WBGene00011417	WBGene00078450	ortholog_many2many
caenorhabditis_elegans	WBGene00011417	WBGene00065723	ortholog_many2many
caenorhabditis_elegans	WBGene00011418	WBGene00074444	ortholog_one2one
caenorhabditis_elegans	WBGene00011419	WBGene00074445	ortholog_many2many
caenorhabditis_elegans	WBGene00011419	WBGene00084138	ortholog_many2many
